County	South Carolina	Spartanburg County		Spartanburg County Emergency Rental Assistance Program (ERAP)	Spartanburg Housing has partnered with Spartanburg County to assist families who are in need of rent and utility assistance. If you are reaching out for rental or utility assistance as a result of hardship due to COVID-19, please complete the application below. Assistance is available for renters in Spartanburg County who meet income and hardship eligibility requirements.	https://www.shasc.org/erap		80% AMI or less, COVID Hardship, Housing Instability, Proof of Residency (General), Unspecified, SSN	Eviction Notice, Past Due Rent	Unknown	W-9/Payee Information	Unknown		Spartanburg Housing, Middle Tyger Community Center, Upstate Family Resource Center, United Way of the Piedmont	Collaboration	$9,671,063.90	ERA Program - Treasury	Both	Both	15 months	12 months			Self-Attestation Permitted	COVID Hardship, Income, Income Non-Traditional	Unknown		Unknown	Yes		water, sewer, electricity, natural gas, propane	Unknown		https://www.shasc.org/erap?fbclid=IwAR03mu28UFcdDHGQ06o1QJpY9oLJi91W37gn_zjDYhYDXgBwYwc2CfoAHNg			4/5/2021	Spartanburg County, South Carolina	34.860551, -81.9534815
County	South Carolina	Richland County		Richland County Emergency Rental Assistance Program	The Emergency Rental Assistance Program (ERAP) is a U.S. Treasury- funded program providing financial assistance to support Richland County renters who are unable to pay rent or utilities because of the COVID-19 pandemic.	http://www.richlandcountysc.gov/ERA		80% AMI or less, COVID Hardship, Housing Instability, Proof of Residency (General), Current Lease, Unspecified	Eviction Notice, Past Due Rent, past due utility, unsafe or unhealthy living conditions	Unknown	W-9/Payee Information	Yes	10 days	Richland County	City/County Department - Unspecified	$12,573,547.40	ERA Program - Treasury	Tenant	Both	15 months	12 months			Self-Attestation Permitted	COVID Hardship, Housing Instability	Yes		Unknown	Yes		electricity, gas, water and sewer, trash removal, energy costs, such as fuel oil, internet	Yes	Relocation Expenses, Late Fees, Hotel/Motel Stays, Internet	http://www.richlandcountysc.gov/Portals/0/Departments/PublicInformationOffice/Docs/04122021%20ERA_FAQ.pdf	http://www.richlandcountysc.gov/Portals/0/Departments/PublicInformationOffice/Docs/061821Richland%20County_ERA_PP_Manual.pdf		3/24/2021	Richland County, South Carolina	34.0412165, -80.9428911
State	South Dakota			South Dakota CARES Housing Assistance Program	South Dakota Housing Development Authority with local partner agencies are providing emergency housing and utility assistance for South Dakota residents through Federal COVID Stimulus funds. If you have been financially impacted due to COVID-19, the SD CARES Housing Assistance Program may provide temporary housing or utility assistance for South Dakota residents who meet all criteria	https://www.sdhda.org/social-programs/cares-act-housing-assistance-program/cares-act-housing-assistance-program-2		80% AMI or less, COVID Hardship, Housing Instability, Proof of Residency (General), Current Lease, Unspecified	Eviction Notice, Past Due Rent	Yes	W-9/Payee Information, Eviction Restrictions During Covered Period, Rental Ledger	Yes		South Dakota Housing Development Authority	Housing/Development/Finance Authority/Corporation	$200,000,000.00	ERA Program - Treasury	Tenant	Both	12 months				Self-Attestation Permitted	COVID Hardship	Unknown		First-come first-served	Yes	12 months		Yes	Relocation Expenses	https://www.sdhda.org/social-programs/cares-act-housing-assistance-program			2/19/2021	South Dakota	43.9695148, -99.9018131
Tribal Government	South Dakota		Cheyenne River Sioux Indian Reservation	Cheyenne River Sioux Indian Reservation Emergency Rental Assistance (ERA) Program	​The Cheyenne River Housing Authority (CRHA) is the Tribally Designated Housing Entity (TDHE) will administer the Emergency Rental Assistance Program for the Cheyenne River Sioux Indian Reservation. Program provides direct financial assistance, including rent, rental arrears, utilities and home energy costs, utilities and home energy costs arrears, and other expenses related to housing.  Remaining funds are available for housing stability services, including case management and other services intended to keep households stably housed, and administrative costs.	http://crhanetwork.org/erap.html		80% AMI or less, COVID Hardship, Housing Instability, Proof of Residency (General), Current Lease, U.S. Citizens/Legal Aliens only, SSN	Eviction Notice, Past Due Rent	No	W-9/Payee Information, Rental Ledger, SSN	Yes		Cheyenne River Housing Authority	Housing/Development/Finance Authority/Corporation	$6,999,402.46	ERA Program - Treasury	Both	Both	15 months	12 months			Self-Attestation Permitted	COVID Hardship	Yes		First-come first-served	Yes	12 months	Electricity, gas, water, sewer, and home emergy costs	Yes		https://crhanetwork.org/index.html#:~:text=If%20you%20are%20interested%2C%20please,4265.&text=Apply%20for%20the%20NAHASDA%20Rental,out%20the%20Application...)	https://crhanetwork.org/uploads/3/5/9/6/35962305/20210126_cheyenne_river_housing_authority.pdf		4/30/2021	Cheyenne River Sioux Indian Reservation	45.0833144, -101.1251489
Tribal Government	South Dakota		Flandreau Santee Sioux Tribe	Flandreau Santee Sioux Tribe Emergency Rental Assistance Program (ERAP) 	The Flandreau Santee Sioux Tribe is the grantee of an allocation of $496,591.21 to administer the Emergency Rental Assistance Program for the Flandreau Santee Sioux Indian Reservation. The formula for these funds is limited to eligible households who reside within the FSST service area, which is Moody County.	https://fsst-nsn.gov/programs/		80% AMI or less, COVID Hardship, Housing Instability, Proof of Residency (General), Current Lease, SSN	Eviction Notice, Past Due Rent	No	W-9/Payee Information, Rental Ledger, SSN	Yes		Flandreau Santee Sioux Tribe	Tribal Government - Unspecified	$496,591.21	ERA Program - Treasury	Both	Both	15 months	12 months			Self-Attestation Permitted	COVID Hardship	Yes		First-come first-served	Yes	12 months	Electricity, gas, water, sewer, and home emergy costs	Yes		https://fsst-nsn.gov/wp-content/uploads/2021/04/ERAP-Application-Final.pdf	https://fsst-nsn.gov/wp-content/uploads/2021/04/ERAP-Check-List.pdf		4/30/2021	Flandreau Santee Sioux Tribe	44.0427827, -96.5977554
Tribal Government	South Dakota		Lower Brule Sioux Tribe	Lower Brule Sioux Tribe Emergency Rental Assistance Program	the Lower Brule Housing  has funding available for rent & utility assistance for families impacted either directly or indirectly by COVID 19? Yes, we do. It’s a new short-term program. The funds can assist low income families (at or below the 80% medium income guidelines) in paying  monthly rent & utilities. It includes payment of back rent up to 3/13/2020. Contact Lori or Tiauna (605-473-5522 or 5523) to see if you qualify for assistance.	https://www.lowerbrulesiouxtribe.com/		80% AMI or less, COVID Hardship, Open to All Regardless of Citizenship Status		Unknown		Unknown		Lower Brule Housing Authority	Housing/Development/Finance Authority/Corporation	$1,679,194.36	ERA Program - Treasury	Unknown	Both	12 months	12 months			Unknown		Unknown		Unknown	Yes	12 months	Electricity, gas, water, sewer, and home emergy costs	Unknown		https://www.lowerbrulesiouxtribe.com/			4/30/2021	Lower Brule Sioux Tribe	44.0787855, -99.9465077
Tribal Government	South Dakota		Oglala Sioux (Lakota) Tribe	Oglala Sioux Tribe Emergency Rental & Utility Assistance Program	If you are the head of household (HOH) living on the Pine Ridge Indian Reservation and have an emergency need for rental or utility assistance, you may be eligible for financial relief.	http://oslh.org/emergency-assistance/		80% AMI or less, COVID Hardship, Proof of Residency (General), Unspecified	Past Due Rent	No	W-9/Payee Information	Unknown		Oglala Sioux (Lakota) Housing	Housing/Development/Finance Authority/Corporation	$14,627,245.00	ERA Program - Treasury	Tenant	Both	12 months	12 months			Unknown		Yes		Unknown	Yes	12 months	Electricity, gas, water, sewer, and home emergy costs	Unknown		http://oslh.org/emergency-assistance/	http://oslh.org/wp-content/uploads/2021/02/erap-application-2-17-21_fillable.pdf		4/30/2021	Oglala Sioux (Lakota) Tribe	43.02581139999999, -102.5582054
Tribal Government	South Dakota		Sicangu Wicoti Awayankape Corporation	Sicangu Wicoti Awayankape Corporation Emergency Rental Assistance Program (ERAP)	This Emergency Rental Assistance Program is funded by The Consolidated Appropriations Act, 2021, which is a federal program to help Tenants and Landlords, as well as improve public health conditions, during the COVID-19 pandemic. Program income guidelines, requirements and eligibility determination guidelines were set by the U.S. Department of Treasury.	https://www.rosebudsiouxtribe-nsn.gov/swa-forms		80% AMI or less, COVID Hardship, Housing Instability, Proof of Residency (General), Unspecified	Eviction Notice, Past Due Rent, Past due utility, unsafe or unhealthy living conditions	Unknown	W-9/Payee Information	Yes		Sicangu Wicoti Awayankape Corporation	Tribal Government - Unspecified	$9,653,267.01	ERA Program - Treasury	Both	Unknown	15 months				Self-Attestation Permitted	COVID Hardship, Housing Instability	Yes		Unknown	Yes		Electricity, Trash, Water/Sewer, Propane, Fuel Oil, Natural Gas, Wood, and WiFi/Broadband	Yes	Relocation Expenses, Late Fees, Hotel/Motel Stays, Rent to Own, Lot Rent	https://597bd9a0-d50b-4e6b-a67b-e5f63c849a48.filesusr.com/ugd/ed1fef_3ed68bb0dade4e08867e91407df6b4c4.pdf	https://597bd9a0-d50b-4e6b-a67b-e5f63c849a48.filesusr.com/ugd/ed1fef_6c3c0ad78ec442188f1b1b6a589ab5af.pdf	https://597bd9a0-d50b-4e6b-a67b-e5f63c849a48.filesusr.com/ugd/ed1fef_e0883fe3621d476496e2886738d935f3.pdf	5/17/2021	Sicangu Wicoti Awayankape Corporation	43.2622506, -100.8491214
State	Tennessee			Tennessee Housing Development Authority COVID-19 Rent Relief	 THDA is administering a COVID-19 Rent Relief program for the majority of Tennessee**. Under guidance from the US Treasury, funds designated as part of the COVID-19 Rent Relief Act of 2020 will support renters who are or have been struggling to pay rent, utilities, or other home energy costs due to loss of wages/income as a result of the pandemic.	https://thda.org/help-for-renters-section-8/covidrentrelief		80% AMI or less, COVID Hardship, Housing Instability, Proof of Residency (General), Current Lease, Unspecified	Eviction Notice, Past Due Rent, Past due utility	Yes	W-9/Payee Information, Rental Ledger	No		Tennessee Housing Development Agency	Housing/Development/Finance Authority/Corporation	$383,440,280.00	ERA Program - Treasury	Both	Both	12 months	12 months			Self-Attestation Permitted	COVID Hardship	Yes		First-come first-served	Yes	12 months	Electricity, gas, water, sewer, and trash collection	Yes	Late fees	https://thda.org/help-for-renters-section-8/covidrentrelief			2/26/2021	Tennessee	35.5174913, -86.5804473
County	Tennessee	Davidson County		Davidson County HOPE (Housing, Opportunity, Partnership and Employment) Program	The COVID-19 Rent Relief program was developed to support renters who are or have been struggling to pay rent, utilities, or other home energy costs due to loss of wages/income as a result of the pandemic. Funding will be available to households for payment of delinquent (past due) expenses. In addition, eligible future rent may also be covered for eligible households.	https://www.nashville.gov/Metro-Action-Commission/HOPE-Program.aspx		80% AMI or less, COVID Hardship, Housing Instability, Proof of Residency (General), Unspecified	Eviction Notice, Past Due Rent	Yes	W-9/Payee Information	No		Tennessee Housing and Development Authority	Housing/Development/Finance Authority/Corporation	$20,888,561.90	ERA Program - Treasury	Both	Arrears only	12 months	12 months			Self-Attestation Permitted	COVID Hardship	Unknown		Unknown	Yes	12 months	electricity, gas, water, sewer, and trash	No		https://www.nashville.gov/Metro-Action-Commission/HOPE-Program.aspx			4/5/2021	Davidson County, Tennessee	36.1342563, -86.8220341
County	Tennessee	Knox County		Knox Housing Assistance Program	The Knox Housing Assistance Program is a joint City of Knoxville/Knox County initiative aiding renters adversely affected by the COVID-19 pandemic. Funding for this initiative is provided under the US Treasury Emergency Rental Assistance Program and is available for the payment of past due rent and/or utility expenses for eligible city and county households. Based on available funding, and number of applications received, future rent payments may be provided for applicants at high risk of experiencing homelessness.	https://knoxhousingassistance.org/		80% AMI or less, COVID Hardship, Housing Instability, Proof of Residency (General), Unspecified	Eviction Notice, Past Due Rent	Unknown	W-9/Payee Information, Rental Ledger	Unknown		Knox Housing Assistance	Collaboration	$14,152,916.70	ERA Program - Treasury	Both	Both	12 months				Self-Attestation NOT Permitted		Yes		Unknown	Yes			No		https://knoxhousingassistance.org/			4/19/2021	Knox County, Tennessee	35.9874629, -83.9419784
County	Tennessee	Rutherford County		Rutherford County COVID-19 Rent Relief Program	The Rutherford County COVID-19 Rent Relief Program will be used to support renters who are or have been struggling to pay rent, utilities or other home energy costs due to loss of wages/income as a result of the pandemic. Funding will be available for payment of delinquent (past due) expenses. Future rent payments may also be eligible for qualifying households.	https://rutherfordcountytn.gov/rental-relief-program		80% AMI or less, COVID Hardship, Housing Instability, Proof of Residency (General), Current Lease, Open to All Regardless of Citizenship Status	Eviction Notice, Past Due Rent, Past due utilities	Yes	W-9/Payee Information, Rental Ledger	No		Rutherford County	City/County Department - Unspecified	$9,999,302.40	ERA Program - Treasury	Both	Both	12 months	12 months			Self-Attestation Permitted	COVID Hardship	Yes		First-come first-served	Yes	12 months	Electricity, gas, water, sewer, and trash collection	No		https://www.wsmv.com/news/rutherford-county-to-take-applications-for-rent-assistance/article_5d103aee-82b8-11eb-9bc7-4fe3a85720bc.html	https://rutherfordcountytn.gov/rental-relief-program		3/15/2021	Rutherford County, Tennessee	35.7724263, -86.3376761
County	Tennessee	Shelby County		Shelby County COVID-19 Emergency Rental and Utility Assistance Prgram	Memphis and Shelby County are now accepting applications from citizens whose ability to pay rent and/or utilities have been impacted by COVID-19. The U.S. Department of Treasury has granted a total of $28.2 million to the City of Memphis and Shelby County (including 19.6 million to the City and 8.6 to the County) to administer the Emergency Rental Assistance (ERA) program. The program will provide Shelby County residents direct financial assistance in the form of emergency rent and utility relief.	http://home901.org/covid-resources/	Shelby County, Memphis	80% AMI or less, COVID Hardship, Housing Instability, Open to All Regardless of Citizenship Status	Eviction Notice, Past Due Rent, Unsafe or unhealthy living conditions, Other evidence of risk	Unknown	W-9/Payee Information, Rental Ledger	No		Welcome Home Memphis	Non-governmental	$28,201,713.00	ERA Program - Treasury	Both	Arrears only					Self-Attestation Permitted	COVID Hardship, Income Non-Traditional	Yes	Active/ at risk of eviction, Utility shut-offs	Lottery	Yes			No		https://form.jotform.com/210380459165152	http://home901.org/covid-resources/#FAQ		3/1/2021	Shelby County, Tennessee	35.1268552, -89.9253233
State	Texas			Texas Rent Relief	The Texas Department of Housing and Community Affairs (TDHCA) has received approximately $1.3 billion in Emergency Rental Assistance funds from the newly passed Coronavirus Relief Bill Rental Assistance Program. TDHCA is using the funds to help Texas renters pay rent and utility bills (including past due rent and utilities).	https://texasrentrelief.com/		80% AMI or less, COVID Hardship, Housing Instability, Proof of Residency (General), Open to All Regardless of Citizenship Status	Eviction Notice, Past Due Rent, Past Due Utilities, Risk of needing to move to unsafe or unhealthy living conditions	Yes	W-9/Payee Information, Waive Late Fees, Eviction Restrictions During Covered Period, Monthly rent must be $4,600 or less	Yes	5 days (if notices made via phone, text, email) or 10 days (if notices made via mail)	Texas Department of Housing and Community Affairs (TDHCA)	Department of Housing/Community/Economic Development	$1,308,110,629.80	ERA Program - Treasury	Both	Both	15 months	12 months			Self-Attestation Permitted	COVID Hardship, Income Non-Traditional, Housing Instability	Yes	Active/ at risk of eviction	First-come first-served	Yes	15 months	Water, Gas/Propane, Electric, Sewer, Trash	No		https://taahp.org/tdhcas-texas-rent-relief-program-opens-february-15th/	https://texasrentrelief.com/		2/11/2021	Texas	31.9685988, -99.9018131
City	Texas	Arlington		Arlington Cares Assistance	The City of Arlington has received federal and state funding for several programs designed to assist Arlington tenants who have been impacted by the COVID-19 outbreak and cannot pay rent or have become homeless. The programs are managed by the Arlington Housing Authority who is currently accepting applications.	https://www.arlingtontx.gov/city_hall/departments/housing_authority		80% AMI or less, COVID Hardship, Housing Instability, Proof of Residency (General), Current Lease, U.S. Citizens/Legal Aliens only, SSN	Eviction Notice, Past Due Rent	No	W-9/Payee Information, Eviction Restrictions During Covered Period	No		Arlington Housing Authority	Housing/Development/Finance Authority/Corporation	$12,051,814.90	ERA Program - Treasury	Both	Unknown					Self-Attestation NOT Permitted		Unknown		Unknown	Unknown			No		https://www.arlingtontx.gov/city_hall/departments/housing_authority	https://www.arlingtontx.gov/UserFiles/Servers/Server_14481062/File/City%20Hall/Depts/Housing%20Authority/COVID-19/Arlington_CARES_Assistance_Application.pdf	https://www.arlingtontx.gov/UserFiles/Servers/Server_14481062/File/City%20Hall/Depts/Housing%20Authority/COVID-19/Arlington_CARES_Application-Landlord-Existing.pdf	5/24/2021	Arlington, Texas	32.735687, -97.10806559999999
City	Texas	Austin		Austin Relief of Emergency Needs for Tenants (RENT) Assistance Program	The Relief of Emergency Needs for Tenants (RENT) Assistance Program provides $25 million of direct rent assistance for Austin renters making a low income and have been impacted by COVID-19. Rent payments are made directly to the landlord/property manager/property owner who is owed rent payments. More housing resources, eviction information, help with paying utilities and related housing services are available on the Housing Resources webpage.	http://www.austintexas.gov/rent		80% AMI or less, COVID Hardship, Housing Instability, Proof of Residency (General), Open to All Regardless of Citizenship Status	Eviction Notice, Past Due Rent, Past due utiility, unsafe or unhealthy living conditions	Yes	W-9/Payee Information	Yes	10 days	Housing Authority of the City of Austin, Housing and Planning	Collaboration	$29,578,788.20	ERA Program - Treasury	Tenant	Both	15 months	12	TOTAL: 175% FMR		Self-Attestation Permitted	Income Non-Traditional	Yes	30% AMI or less	Lottery	Yes		internet, garage, utilities, storage, pet and service animals.	Yes	Internet, Uncategorized Housing Expenses	https://austin.covidrenthelp.org/Home/Faqs			3/12/2021	Austin, Texas	30.267153, -97.7430608
County	Texas	Bell County		Bell County Emergency Rental Assistance Program	Emergency Rental Assistance Program (ERAP) using $10.9 million in CARES Act funds received from the U.S. Department of the Treasury.  This program offers aid to both landlords and tenants, who, due to the pandemic, are struggling to pay for rent and utility bills. To be eligible, a household must have an income that is at or below 80% of the Area Median Income (AMI), as defined by the U.S. Department of Housing and Urban Development. For households in Bell County, that means a maximum income of between $36,250 and $68,350, depending on the number of people in the household.	http://hccaa.com/emergency-disaster/		80% AMI or less, COVID Hardship, Housing Instability, Proof of Residency (General), Current Lease, Unspecified	Eviction Notice, Past Due Rent	Yes	W-9/Payee Information, Eviction Restrictions During Covered Period, Rental Registry	Unknown		Hill Country Community Action	Non-governmental	$10,966,150.20	ERA Program - Treasury	Both	Both	12 months				Self-Attestation Permitted	COVID Hardship, Income	Yes		Unknown	Yes		 electricity, gas, water and sewer, trash removal, energy costs, such as fuel oil and internet.	Yes	Late Fees, Internet	https://www.bellcountytx.com/publicnotice_detail_T3_R413.php			6/14/2021	Bell County, Texas	31.134411, -97.5247243
County	Texas	Brazoria County		Brazoria County Emergency Rental Assistance Program	Program is funded by the United States Treasury.  Counties across the nation with a populations over 200,000 people were given the choice to opt in to receive direct funding under this grant.  Brazoria County chose to opt in because we wanted to make sure that our share of the funding was able to directly benefit the residents of our great County.  This program assists residents of rental properties within the County that have experienced a reduction in income due to the Coronavirus pandemic.	https://www.brazoriacountytx.gov/departments/emergency-rental-assistance-program		80% AMI or less, COVID Hardship, Housing Instability, Proof of Residency (General), Unspecified	Eviction Notice, Past Due Rent, Late notices, loans from individuals, banks, pawn shops, and/or payday lenders	Yes	W-9/Payee Information, Eviction Restrictions During Covered Period AND Future Months	Yes	7 days	Brazoria County	City/County Department - Unspecified	$11,308,800.80	ERA Program - Treasury	Both	Both	15 months		TOTAL: $25,000		Self-Attestation Permitted	COVID Hardship, Income, Income Non-Traditional, Lease	Yes		First-come first-served	Yes		electricity, natural gas, water and sewer, trash removal, and internet. Disconnect or reconnect fees may also be included. 	Yes	Relocation Expenses, Late Fees, Uncategorized Housing Expenses, Internet	https://www.brazoriacountytx.gov/departments/emergency-rental-assistance-program	https://www.brazoriacountytx.gov/home/showdocument?id=13177&t=637583293591300000	https://www.brazoriacountytx.gov/home/showdocument?id=13179&t=637583966341700000	6/14/2021	Brazoria County, Texas	29.2131857, -95.4777811
County	Texas	Brazos County		Brazos County Rental Assistance Program	Beginning Monday, April 12, 2021, at 8:00 am, Brazos County residents experiencing housing instability due to COVID-19 may apply for rental and utility assistance. The more than $6.9-million in funds was granted to Brazos County by the U.S. Treasury’s Emergency Rental Assistance Program. The local program will be administered by Brazos County with assistance from the Brazos Valley Council of Governments.	http://brazoscountytx.gov/600/Emergency-Rental-Assistance-Program		80% AMI or less, COVID Hardship, Housing Instability, Proof of Residency (General), Current Lease, Unspecified	Eviction Notice, Past Due Rent	Unknown	W-9/Payee Information, Proof of ownership	Unknown		Brazos Valley Council of Governments, Brazos County	City/County Department - Unspecified	$6,925,863.90	ERA Program - Treasury	Both	Both	15 months	12 months	MONTHLY: $4,600		Self-Attestation Permitted	Income Non-Traditional	Unknown		Unknown	Yes			No		https://www.kbtx.com/2021/04/11/brazos-county-to-begin-accepting-applications-for-rental-assistance-on-monday/	http://brazoscountytx.gov/DocumentCenter/View/3774/TRR-Landlords-and-Tenants-Flier?bidId=		4/12/2021	Brazos County, Texas	30.6504141, -96.3226072
County	Texas	Cameron County		Cameron County Emergency Rental Assistance	The Cameron County Emergency Rental Assistance Program is available to renters in Cameron County whose income is at or below 80% of Area Median Income, who have been financially impacted by the COVID-19 pandemic, and who are experiencing housing instability. Funds are available for past due rent from March 13, 2020 to the present as well as for forward rent. Rent and utility payments are made directly to the landlord and utility provider.	https://cdcb.org/rental-assistance		80% AMI or less, COVID Hardship, Housing Instability, Proof of Residency (General), Current Lease, Open to All Regardless of Citizenship Status	Eviction Notice, Past Due Rent, live in unsafe or unhealthy housing conditions	Yes	W-9/Payee Information	Yes	10 days	Cameron County, Come Dream Come Build (cdcb)	Collaboration	$12,786,338.20	ERA Program - Treasury	Both	Both	15 months	12 months			Self-Attestation Permitted	COVID Hardship, Income	Yes		First-come first-served	Yes		electricity, gas, water, and sewer services	Yes	Late Fees	https://www.valleycentral.com/news/watch-live-cameron-county-judge-holds-press-conference-on-emergency-rental-assistance/	https://cdcb.org/rental-assistance	https://cdcb.jotform.com/CCERA/tenantapp	4/5/2021	Cameron County, Texas	26.1284971, -97.5247243
County	Texas	Collin County		Collin County Emergency Rental Assistance Program (ERAP)	Utilizing Coronavirus Response and Relief Supplemental Appropriations Act of 2021 funds, Collin County is launching the Emergency Rental Assistance Program (“ERAP”). This program will provide residential rent and utility assistance for residents of Collin County, excluding the City of Allen, City of Dallas, City of Frisco, City of Plano and City of McKinney. These cities listed will be operating their own programs.	https://www.collincountytx.gov/cares/Pages/RentalAssistance2021.aspx		80% AMI or less, COVID Hardship, Housing Instability, Proof of Residency (General), Current Lease, Unspecified	Eviction Notice, Past Due Rent	Yes	W-9/Payee Information, Rental Ledger	Yes		National Development Council	Collaboration	$17,440,494.80	ERA Program - Treasury	Tenant	Both	15 months	12 months	TOTAL: $20,000		Unknown		Yes	Active/ at risk of eviction	Other	Yes		Water, electric, gas, sewer, trash, and internet	Yes	Late Fees, Internet, Uncategorized Housing Expenses	https://www.collincountytx.gov/cares/Pages/RentalAssistance2021.aspx	https://www.cityofallen.org/2214/Emergency-Rental-Assistance-Program	https://ndc.smapply.io/prog/ERAP/	4/16/2021	Collin County, Texas	33.1795213, -96.49297969999999
City	Texas	Corpus Christi		Corpus Christi Emergency Rental Assistance Program	Corpus Christi is launching the U.S. Treasury Emergency Rental Assistance Program to provide emergency rental assistance to Corpus Christi residents who are at risk of experiencing homelessness or housing instability due to the COVID-19 pandemic.	https://www.cctexas.com/erap		80% AMI or less, COVID Hardship, Housing Instability, Proof of Residency (General), Unspecified	Eviction Notice, Past Due Rent, Proof of penalty or reconnection fees	Unknown	W-9/Payee Information, Waive Late Fees, Eviction Restrictions During Covered Period AND Future Months, Proof of Ownership	Yes	7 days	Corpus Christi Neighborhood Services	City/County Department - Unspecified	$9,868,157.30	ERA Program - Treasury	Both	Both	15 months	12 months	MONTHLY: 120% of FMR		Self-Attestation Permitted	Income	Yes		Unknown	Yes	15 months	electricity, natural gas, propane, water, sewer, trash removal, energy costs, internet	Yes	Relocation Expenses, Late Fees, Internet	https://www.cctexas.com/erap	https://www.cctexas.com/sites/default/files/Corpus%20Christi%20ERAP_FAQs.pdf		7/14/2021	Corpus Christi, Texas	27.8005828, -97.39638099999999
City	Texas	Dallas		City of Dallas COVID-19 Emergency Rental Assistance Program	The program can provide assistance for those negatively impacted by the COVID-19 pandemic for up to 12 months of past-due and future rent payments from March 2020 to December 2021. DHA can issue payments for up to $1,500 per month for rent assistance only. This program does not include utility payments. Landlords can also apply on behalf of their tenants.	https://dallasrentrelief.com/		80% AMI or less, COVID Hardship, Housing Instability, Proof of Residency (General), Current Lease, U.S. Citizens/Legal Aliens only, SSN, Government issued ID	Eviction Notice, Past Due Rent, living in an unstable housing situation	Unknown	W-9/Payee Information	Yes		DHA, Housing Solutions for North Texas, Dallas Rental Assistance Collaborative	Collaboration	$40,597,544.60	ERA Program - Treasury	Both	Both	15 months	12 monts	MONTHLY: $1,500		Self-Attestation NOT Permitted		Unknown		First-come first-served	Yes			Yes		https://www.dallascitynews.net/emergency-rental-assistance-program-provides-18-million-dallas-residents-dha-housing-solutions-north-texas	https://unitedwaydallas.org/rental-assistance/#block_5eeb9fe0f99a0		7/14/2021	Dallas, Texas	32.7766642, -96.79698789999999
County	Texas	Dallas County		Dallas County Emergency Housing Assistance Program (EHAP)	COVID-19 has had a widespread effect on the residents of Dallas County.  As a result of this pandemic may individuals and families have been economically impacted.  To mitigate the impact and support such individuals and families Dallas County Health and Human Services (DCHHS) is pleased to offer a host of short-term emergency housing assistance programs aimed at assisting individuals and households with rental, mortgage and utility (water/sewage) assistance.  Each of the programs are unique in the type of assistance covered, eligibility requirements, guidelines and funding source as seen below.	https://www.dallascounty.org/departments/dchhs/housing-programs/ehap-landing.php		80% AMI or less, COVID Hardship, Housing Instability, Proof of Residency (General), Unspecified		No	W-9/Payee Information, Eviction Restrictions During Covered Period, Housing Quality/Lead Inspection/Certificate	No		Dallas County Health and Human Services	Department of Social Services/Human Services	$27,067,799.50	ERA Program - Treasury	Both	Both	12 months		TOTAL: 120% FMR		Self-Attestation NOT Permitted		Unknown		First-come first-served	Yes		water, electric, gas	No		https://www.nbcdfw.com/news/local/dallas-county-health-offers-emergency-housing-assistance-for-residents-impacted-by-pandemic/2582381/	https://www.dallascounty.org/Assets/uploads/docs/hhs/housing-programs/erap/ERAP-FAQ-English.pdf		3/24/2021	Dallas County, Texas	32.8024682, -96.83509989999999
County	Texas	Denton County		Denton County Eviction Prevention Program	THE EVICTION PREVENTION PROGRAM was created to help Denton County residents avoid eviction and stay in their homes while also helping property managers and landlords avoid the eviction process. The Denton County nonprofit community is working collaboratively to help residents in need of rent and/or utility assistance.	https://www.unitedwaydenton.org/eviction-prevention		80% AMI or less, COVID Hardship, Housing Instability, Proof of Residency (General), Current Lease, Unspecified	Eviction Notice, Past Due Rent	Unknown	W-9/Payee Information	Unknown		United Way of Denton County	Non-governmental	$23,069,574.10	ERA Program - Treasury	Both	Unknown					Self-Attestation NOT Permitted		Unknown		Unknown	Yes			Unknown		https://www.unitedwaydenton.org/eviction-prevention			6/23/2021	Denton County, Texas	33.1418611, -97.179026
County	Texas	El Paso		El Paso Rent Help	The City of El Paso and County of El Paso EP Rent Help program provides rental assistance to landlords of residential rental properties for tenants that are experiencing economic hardship as a result of COVID-19 and live in El Paso County, including those who live in unincorporated areas of the county and those who live within the incorporated limits of El Paso, Horizon City, San Elizario, Socorro, Clint, Vinton, or Anthony, Texas.	https://www.eprenthelp.org/	El Paso, El Paso County	80% AMI or less, COVID Hardship, Housing Instability, Proof of Residency (General), Current Lease, Open to All Regardless of Citizenship Status	Eviction Notice, Past Due Rent	Unknown	W-9/Payee Information, Waive Late Fees, Eviction Restrictions During Covered Period, Future Rent Increase Restrictions	Yes	10 days	Paso del Norte Community Foundation	Non-governmental	$25,358,504.00	ERA Program - Treasury	Both	Both	15 months	12 months			Self-Attestation Permitted	Income, Income Non-Traditional	Yes		Unknown	No			No		https://www.eprenthelp.org/	https://www.eprenthelp.org/tenants#eligibility		4/26/2021	El Paso, Texas	31.7618778, -106.4850217
